Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales*Acidaminococcaceae*Phascolarctobacterium,-0.4926318032442373,-1.147,0.152,0.367,0.5676666666666667,40.04597645799381,-1.5667619515322813
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Selenomonadaceae*Mitsuokella,-0.09698432094810694,-0.777,0.421,0.216,0.4294,42.12644487519999,-0.9959632908834503
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Hungatella,0.0,-0.638,0.537,0.16,0.2946666666666667,52.387080665370476,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Tuzzerella,0.0,-0.414,0.922,0.232,0.3141333333333333,51.60713864440521,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Tyzzerella,0.6784029648992698,-0.009,1.34,0.416,0.8586666666666667,121.03296828373573,0.12268410117691322
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Lachnospiraceae_NK4A136_group,0.9367630462766385,0.294,1.596,0.412,0.9286666666666666,126.77616549052603,0.49541890934371213
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*FD2005,0.0,-0.466,0.689,0.171,0.28613333333333335,47.87818672540147,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae*Pseudocitrobacter,0.0,-0.558,0.654,0.183,0.29886666666666667,49.48452570793461,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhizobiales*Devosiaceae*Maritalea,0.0,-0.524,0.843,0.217,0.3705333333333333,49.09022879284612,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*Incertae_Sedis,0.13236537716453511,-0.427,0.93,0.235,0.43446666666666667,86.48970468788377,-0.6650816187869606
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*Colidextribacter,0.0,-0.488,0.665,0.187,0.34,52.75507671354738,-0.8560444920076331
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales*Rhodobacteraceae*Donghicola,0.0,-0.193,1.112,0.242,0.26126666666666665,50.737232440325165,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Marinifilaceae*Butyricimonas,-0.14332040216400765,-0.812,0.545,0.244,0.4318,44.00659929180307,-1.0628121254678584
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Eisenbergiella,0.0,-0.39,0.835,0.198,0.31006666666666666,48.94317879175669,-0.8560444920076331
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*Flavonifractor,0.0,-0.466,0.825,0.229,0.401,60.01892977660841,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*GCA-900066575,0.0,-0.543,0.65,0.18,0.32053333333333334,46.27769098248681,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Chitinophagales*Saprospiraceae*Aureispira,0.15392382385887418,-0.449,0.811,0.234,0.4392,58.59116003738969,-0.6339793546517686
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales*Rhodobacteraceae*Tropicibacter,0.0,-0.252,1.065,0.292,0.38093333333333335,51.969655945191015,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*Negativibacillus,0.0,-0.341,0.805,0.162,0.24033333333333334,53.072558667244465,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Burkholderiales*Sutterellaceae*Sutterella,0.0,-0.721,0.329,0.163,0.26926666666666665,49.68286021533521,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales*Rhodobacteraceae*Sulfitobacter,0.0,-0.592,0.608,0.188,0.35846666666666666,45.95487830812035,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Marvinbryantia,0.0,-0.312,0.969,0.241,0.3549333333333333,59.303006748513404,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Lachnospiraceae_UCG-010,0.5191364797190633,-0.183,1.176,0.389,0.6486,85.01234561384662,-0.10708886717238635
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelotrichaceae*Turicibacter,0.0,-1.014,0.34,0.272,0.3976,56.01726847024866,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Micrococcales*Micrococcaceae*Rothia,0.0,-0.345,0.88,0.212,0.36533333333333334,49.782325367763264,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Frisingicoccus,0.0,-0.627,0.611,0.201,0.3748,45.04491074959295,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales*Eggerthellaceae*Eggerthella,0.0,-0.498,0.705,0.177,0.27473333333333333,58.128728537994405,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Lachnospiraceae_FCS020_group,0.0,-0.367,1.086,0.278,0.3986,50.58524883240377,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales*Rhodobacteraceae*Cognatishimia,0.0,-0.498,0.775,0.157,0.23813333333333334,46.46317246206735,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales*Eggerthellaceae*Senegalimassilia,0.0,-0.867,0.378,0.221,0.37853333333333333,50.68652056804697,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales*Anaerovoracaceae*Family_XIII_AD3011_group,0.0,-0.386,0.925,0.207,0.3088,53.232015408765946,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Lachnospiraceae_UCG-001,0.0,-0.533,0.595,0.155,0.25533333333333336,46.50965887386142,-0.8560444920076331
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales*Rhodobacteraceae*Aliiroseovarius,0.0,-0.581,0.64,0.179,0.30146666666666666,46.13906595105525,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Marinifilaceae*Odoribacter,-0.23038087764707127,-0.931,0.362,0.258,0.4356,40.620754521115565,-1.1884138417047097
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*NK4A214_group,0.0,-0.651,0.584,0.186,0.34833333333333333,53.1788100004951,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Lactobacillaceae*Lactobacillus,0.0,-0.847,0.504,0.229,0.37546666666666667,48.45618602593453,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*UCG-005,0.0,-0.629,0.503,0.181,0.32613333333333333,47.49668925612636,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Veillonellales-Selenomonadales*Veillonellaceae*Allisonella,0.0,-0.705,0.494,0.19,0.3314666666666667,46.88322843071087,-0.8560444920076331
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhizobiales*Rhizobiaceae*Lentilitoribacter,0.0,-0.632,0.644,0.189,0.3201333333333333,46.46317246206735,-0.8560444920076328
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Johnsonella,0.0,-0.526,0.848,0.204,0.3208,46.370338981568196,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales*Eggerthellaceae*Adlercreutzia,0.0,-0.753,0.512,0.209,0.40066666666666667,47.87818672540147,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*UBA1819,0.0,-0.634,0.687,0.219,0.4168,47.21256235367714,-0.8560444920076324
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Alphaproteobacteria*Rhodobacterales*Rhodobacteraceae*Pseudophaeobacter,0.0,-0.45,0.748,0.162,0.27153333333333335,45.4976196289178,-0.8560444920076328
