Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Actinobacteria*Micrococcales*Micrococcaceae*Rothia,0.023807407446845237,-0.041,0.102,0.038,0.8762666666666666,17.574066826695333,0.03704455390987596
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelotrichaceae*Turicibacter,0.020685958446769234,-0.044,0.097,0.036,0.8346666666666667,22.517727562540355,0.03254125491707835
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales*Fusobacteriaceae*Fusobacterium,0.0,-0.077,0.048,0.033,0.6184,17.95048137652422,0.002697725249889413
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Barnesiellaceae*Barnesiella,-0.02887512128359435,-0.063,0.009,0.021,0.8986,51.81821927727623,-0.0389602690310197
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Morganellaceae*Providencia,0.01932047053718065,-0.041,0.09,0.036,0.7720666666666667,16.476537557574254,0.03057127228152122
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*NK4A214_group,0.0,-0.073,0.073,0.024,0.2922,61.59723186100178,0.002697725249889413
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Bacillales*Planococcaceae*Sporosarcina,0.0,-0.024,0.077,0.019,0.49633333333333335,16.356361957475787,0.0026977252498890936
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Prevotellaceae*Prevotellaceae_Ga6A1_group,0.013018969911374413,-0.029,0.051,0.021,0.8726,16.603871683604023,0.021480128578512014
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae*Klebsiella,0.0,-0.071,0.044,0.02,0.2759333333333333,16.504233639529804,0.002697725249889413
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Sphingobacteriales*Sphingobacteriaceae*Sphingobacterium,0.0,-0.041,0.054,0.018,0.5376666666666666,16.537275137292795,0.002697725249889413
